timestamp_epoch,power_w,gpu_util,mem_copy_util
1776522610.746067,35.929000,0,0
1776522613.417471,35.929000,0,0
1776522615.828945,64.553000,97,71
1776522617.839313,64.553000,97,71
1776522619.844548,64.553000,97,71
1776522621.848047,64.553000,97,71
1776522624.374057,64.553000,97,71
1776522626.428893,64.553000,97,71
1776522628.509613,64.553000,97,71
1776522631.155500,64.553000,97,71
1776522633.223545,64.553000,97,71
1776522635.276960,64.553000,97,71
1776522637.519600,64.553000,97,71
1776522639.574298,64.553000,97,71
1776522641.589666,64.553000,97,71
1776522643.712230,69.918000,98,28
1776522646.294686,69.918000,98,28
1776522648.878548,69.918000,98,28
1776522650.933261,69.918000,98,28
1776522653.158453,69.918000,98,28
1776522655.166068,69.918000,98,28
1776522657.698993,69.918000,98,28
1776522660.103668,69.918000,98,28
1776522662.137699,69.918000,98,28
1776522663.989433,69.918000,98,28
1776522666.187665,69.918000,98,28
1776522668.199695,69.918000,98,28
1776522670.203856,69.918000,98,28
1776522672.695156,69.918000,98,28
1776522674.706094,66.250000,96,85
1776522676.901646,66.250000,96,85
1776522678.909049,66.250000,96,85
1776522680.918745,66.250000,96,85
1776522682.933787,66.250000,96,85
1776522685.126804,66.250000,96,85
1776522687.291829,66.250000,96,85
1776522689.297170,66.250000,96,85
1776522691.358604,66.250000,96,85
1776522693.427556,66.250000,96,85
1776522695.482017,66.250000,96,85
1776522697.537586,66.250000,96,85
1776522699.593440,66.250000,96,85
1776522701.998518,66.250000,96,85
1776522703.994303,66.250000,96,50
1776522706.045718,61.732000,90,50
1776522708.627425,61.732000,90,50
1776522710.886642,61.732000,90,50
1776522713.094032,61.732000,90,50
1776522715.290037,61.732000,90,50
1776522717.347143,61.732000,90,50
1776522719.769466,61.732000,90,50
1776522721.788007,61.732000,90,50
1776522723.803378,61.732000,90,50
1776522725.809403,61.732000,90,50
1776522728.042660,61.732000,90,50
1776522730.674707,61.732000,90,50
1776522732.930527,61.732000,90,50
1776522735.516954,65.809000,97,73
1776522737.929730,65.809000,97,73
1776522739.939549,65.809000,97,73
1776522742.144099,65.809000,97,73
1776522743.987316,65.809000,97,73
1776522745.991657,65.809000,97,73
1776522748.285340,65.809000,97,73
1776522750.289773,65.809000,97,73
1776522752.491056,65.809000,97,73
1776522754.364364,65.809000,97,73
1776522756.555919,65.809000,97,73
1776522758.563036,65.809000,97,73
1776522761.141724,65.809000,97,73
1776522763.196408,65.809000,97,73
1776522765.387803,66.347000,93,73
1776522767.393168,66.347000,93,73
1776522769.403061,66.347000,93,73
1776522771.594130,66.347000,93,73
1776522773.622650,66.347000,93,73
1776522775.818256,66.347000,93,73
1776522777.998452,66.347000,93,73
1776522780.200013,66.347000,93,73
1776522782.214596,66.347000,93,73
1776522784.412212,66.347000,93,73
1776522786.429590,66.347000,93,73
1776522788.484526,66.347000,93,73
1776522790.488360,66.347000,93,73
1776522792.944476,66.347000,93,73
1776522794.952715,67.312000,96,84
1776522796.959476,67.312000,96,84
1776522799.174825,67.312000,96,84
1776522801.189920,67.312000,96,84
1776522803.250339,67.312000,96,84
1776522805.445281,67.312000,96,84
1776522807.719539,67.312000,96,84
1776522810.128040,67.312000,96,84
1776522812.141001,67.312000,96,84
1776522813.996181,67.312000,96,84
1776522816.186451,67.312000,96,84
1776522818.193572,67.312000,96,84
1776522820.203288,67.312000,96,84
1776522822.514355,67.312000,96,84
1776522824.369923,65.961000,94,80
1776522826.562856,65.961000,94,80
1776522828.756863,65.961000,94,80
1776522830.765581,65.961000,94,80
1776522832.785304,65.961000,94,80
1776522834.976970,65.961000,94,80
1776522836.992276,65.961000,94,80
1776522839.619682,65.961000,94,80
1776522841.655430,65.961000,94,80
1776522843.795643,65.961000,94,80
1776522845.987370,65.961000,94,80
1776522848.001753,65.961000,94,80
1776522850.197321,65.961000,94,80
1776522852.353172,65.961000,94,80
1776522854.544275,65.214000,80,63
1776522856.550655,65.214000,80,63
1776522858.748323,65.214000,80,63
1776522861.133534,65.214000,80,63
1776522863.137831,65.214000,80,63
1776522865.143067,65.214000,80,63
1776522867.940919,65.214000,80,63
1776522869.951033,65.214000,80,63
1776522871.959864,65.214000,80,63
1776522874.153819,65.214000,80,63
1776522876.548029,65.214000,80,63
1776522878.556481,65.214000,80,63
1776522880.964775,65.214000,80,63
1776522883.031177,65.214000,80,63
1776522885.045752,65.575000,96,85
1776522887.053158,65.575000,96,85
1776522889.638591,65.575000,96,85
1776522892.225877,65.575000,96,85
1776522894.283387,65.575000,96,85
1776522896.864618,65.575000,96,85
1776522899.106832,65.575000,96,85
1776522901.680800,65.575000,96,85
1776522903.876966,65.575000,96,85
1776522905.893244,65.575000,96,85
1776522907.908640,65.575000,96,85
1776522910.114682,65.575000,96,85
1776522912.239243,65.575000,96,85
1776522914.636468,66.581000,96,85
1776522916.640030,66.581000,96,85
1776522918.832264,66.581000,96,85
1776522920.840356,66.581000,96,85
1776522922.853576,66.581000,96,85
1776522925.057320,66.581000,96,85
1776522927.063741,66.581000,96,85
1776522929.259857,66.581000,96,85
1776522931.267576,66.581000,96,85
1776522933.457637,66.581000,96,85
1776522935.704800,66.581000,96,85
1776522937.708375,66.581000,96,85
1776522939.899927,66.581000,96,85
1776522941.919865,66.581000,96,85
1776522943.940876,66.016000,96,69
1776522946.142266,66.016000,92,69
1776522948.146622,66.016000,92,69
1776522950.153360,66.016000,92,69
1776522952.349485,66.016000,92,69
1776522954.420285,66.016000,92,69
1776522956.999518,66.016000,92,69
1776522959.001638,66.016000,92,69
1776522961.193653,66.016000,92,69
1776522963.391520,66.016000,92,69
1776522965.394662,66.016000,92,69
1776522967.592553,66.016000,92,69
1776522969.647981,66.016000,92,69
1776522971.704752,66.016000,92,69
1776522973.913352,66.016000,92,69
1776522975.916008,66.968000,94,88
1776522977.930518,66.968000,94,88
1776522979.941477,66.968000,94,88
1776522982.147319,66.968000,94,88
1776522984.210594,66.968000,94,88
1776522986.799169,66.968000,94,88
1776522989.016085,66.968000,94,88
1776522991.032130,66.968000,94,88
1776522993.052444,66.968000,94,88
1776522995.065876,66.968000,94,88
1776522997.270273,66.968000,94,88
1776522999.347519,66.968000,94,88
1776523001.949847,66.968000,94,88
1776523004.214653,63.951000,97,38
1776523006.240396,63.951000,97,38
1776523008.252737,63.951000,97,38
1776523010.448519,63.951000,97,38
1776523012.460962,63.951000,97,38
1776523014.365445,63.951000,97,38
1776523016.561973,63.951000,97,38
1776523018.620530,63.951000,97,38
1776523020.630891,63.951000,97,38
1776523022.827333,63.951000,97,38
1776523024.833013,63.951000,97,38
1776523027.024838,63.951000,97,38
1776523029.048426,63.951000,97,38
1776523031.054130,63.951000,97,38
1776523033.311798,63.951000,97,38
1776523035.509914,63.877000,96,85
1776523037.521754,63.877000,96,85
1776523039.530373,63.877000,96,85
1776523041.742646,63.877000,96,85
1776523043.992950,63.877000,96,85
1776523046.000520,63.877000,96,85
1776523048.114814,63.877000,96,85
1776523050.310904,63.877000,96,85
1776523052.335438,63.877000,96,85
1776523054.338965,63.877000,96,85
1776523056.533628,63.877000,96,85
1776523058.537769,63.877000,96,85
1776523060.543513,63.877000,96,85
1776523062.627961,63.877000,96,85
1776523064.632361,70.356000,86,45
1776523067.032291,70.356000,86,45
1776523069.045965,70.356000,86,45
1776523071.239683,70.356000,86,45
1776523073.257044,70.356000,86,45
1776523075.455961,70.356000,86,45
1776523077.591239,70.356000,86,45
1776523079.596238,70.356000,86,45
1776523081.793909,70.356000,86,45
1776523083.799524,70.356000,86,45
1776523085.803734,70.356000,86,45
1776523087.995993,70.356000,86,45
1776523090.013508,70.356000,86,45
1776523092.035760,70.356000,86,45
1776523094.298824,69.339000,94,28
1776523096.315011,69.339000,94,28
1776523098.513684,69.339000,94,28
1776523100.522086,69.339000,94,28
1776523102.716889,69.339000,94,28
1776523104.780416,69.339000,94,28
1776523106.789096,69.339000,94,28
1776523108.800706,69.339000,94,28
1776523111.000528,69.339000,94,28
1776523113.008815,69.339000,94,28
1776523115.243007,69.339000,94,28
1776523117.271980,69.339000,94,28
1776523119.471473,69.339000,94,28
1776523121.479563,69.339000,94,28
1776523123.800204,69.339000,94,28
1776523125.997254,67.009000,96,83
1776523128.001440,67.009000,96,83
1776523130.020080,67.009000,96,83
1776523132.025127,67.009000,96,83
1776523134.377648,67.009000,96,83
1776523136.486461,67.009000,96,83
1776523139.168154,67.009000,96,83
1776523141.275823,67.009000,96,83
1776523143.881199,67.009000,96,83
1776523146.477847,67.009000,96,83
1776523148.481907,67.009000,96,83
1776523150.593716,67.009000,96,83
1776523152.935494,67.009000,96,83
1776523155.514308,67.505000,96,85
1776523157.621788,67.505000,96,85
1776523160.190885,67.505000,96,85
1776523162.392722,67.505000,96,85
1776523164.365962,67.505000,96,85
1776523166.373977,67.505000,96,85
1776523168.573718,67.505000,96,85
1776523170.576704,67.505000,96,85
1776523172.587766,67.505000,96,85
1776523174.778547,67.505000,96,85
1776523176.788620,67.505000,96,85
1776523178.979347,67.505000,96,85
1776523180.988911,67.505000,96,85
1776523183.579307,67.505000,96,85
1776523185.872600,65.463000,96,91
1776523187.877602,65.463000,96,91
1776523189.883044,65.463000,96,91
1776523192.076629,65.463000,96,91
1776523193.992542,65.463000,96,91
1776523196.200713,65.463000,96,91
1776523198.260791,65.463000,96,91
1776523200.462862,65.463000,96,91
1776523202.684658,65.463000,96,91
1776523204.700409,65.463000,96,91
1776523206.714586,65.463000,96,91
1776523208.909226,65.463000,96,91
1776523210.929439,65.463000,96,91
1776523213.243711,65.463000,96,91
1776523215.440397,34.566000,0,0
1776523217.448621,34.566000,0,0
1776523219.696429,34.566000,0,0
1776523221.710607,34.566000,0,0
1776523224.340212,34.566000,0,0
1776523226.349290,34.566000,0,0
1776523228.694671,34.566000,0,0
1776523230.697690,34.566000,0,0
1776523232.892228,34.566000,0,0
1776523234.905196,34.566000,0,0
1776523237.099664,34.566000,0,0
1776523239.113666,34.566000,0,0
1776523241.702508,34.566000,0,0
1776523243.793195,34.566000,0,0
1776523246.035275,35.053000,0,0
1776523248.049330,35.053000,0,0
1776523250.247546,35.053000,0,0
1776523252.447923,35.053000,0,0
1776523254.365382,35.053000,0,0
1776523256.372554,35.053000,0,0
1776523258.575698,35.053000,0,0
1776523260.581547,35.053000,0,0
1776523262.849453,35.053000,0,0
1776523264.855573,35.053000,0,0
1776523267.046962,35.053000,0,0
1776523269.052073,35.053000,0,0
1776523271.242941,35.053000,0,0
1776523273.421621,35.053000,0,0
1776523275.431133,35.539000,0,0
1776523277.645796,35.539000,0,0
1776523279.651359,35.539000,0,0
1776523281.845574,35.539000,0,0
1776523283.859988,35.539000,0,0
1776523286.057905,35.539000,0,0
1776523288.161025,35.539000,0,0
1776523290.169689,35.539000,0,0
1776523292.373294,35.539000,0,0
1776523294.401299,35.539000,0,0
1776523296.596801,35.539000,0,0
1776523298.602293,35.539000,0,0
1776523300.795068,35.539000,0,0
1776523302.810086,35.539000,0,0
1776523304.820931,35.929000,0,0
1776523307.018577,35.929000,0,0
1776523309.024080,35.929000,0,0
1776523311.225272,35.929000,0,0
1776523313.244504,35.929000,0,0
1776523315.437429,35.929000,0,0
1776523317.626825,35.929000,0,0
1776523319.817146,35.929000,0,0
1776523321.825817,35.929000,0,0
1776523324.066367,35.929000,0,0
1776523326.071618,35.929000,0,0
1776523328.267944,35.929000,0,0
1776523330.859336,35.929000,0,0
1776523333.136834,35.929000,0,0
1776523335.152484,36.026000,0,0
1776523337.353397,36.026000,0,0
1776523339.754737,36.026000,0,0
1776523341.761083,36.026000,0,0
1776523343.960679,36.026000,0,0
1776523346.151915,36.026000,0,0
1776523348.237949,36.026000,0,0
1776523350.241677,36.026000,0,0
1776523352.442313,36.026000,0,0
1776523354.379162,36.026000,0,0
1776523356.590043,36.026000,0,0
1776523358.598604,36.026000,0,0
1776523360.799767,36.026000,0,0
1776523362.975502,36.026000,0,0
1776523365.172224,35.734000,0,0
1776523367.187016,35.734000,0,0
1776523369.393458,35.734000,0,0
1776523371.394783,35.734000,0,0
1776523373.591610,35.734000,0,0
1776523376.218230,35.734000,0,0
1776523378.303451,35.734000,0,0
1776523380.504038,35.734000,0,0
1776523382.519843,35.734000,0,0
1776523384.368483,35.734000,0,0
1776523386.561285,35.734000,0,0
1776523388.565019,35.734000,0,0
1776523390.756350,35.734000,0,0
1776523393.068092,35.734000,0,0
1776523395.263841,35.929000,0,0
1776523397.270293,35.929000,0,0
1776523399.463672,35.929000,0,0
1776523401.471467,35.929000,0,0
1776523403.800022,35.929000,0,0
1776523406.388285,35.929000,0,0
1776523408.468632,35.929000,0,0
1776523410.523682,35.929000,0,0
1776523412.582579,35.929000,0,0
1776523414.642449,35.929000,0,0
1776523417.219021,35.929000,0,0
1776523419.460304,35.929000,0,0
1776523421.524654,35.929000,0,0
1776523423.612212,35.929000,0,0
1776523425.827029,36.124000,0,0
1776523427.883122,36.124000,0,0
1776523430.079849,36.124000,0,0
1776523432.092459,36.124000,0,0
1776523433.989734,36.124000,0,0
1776523436.193309,36.124000,0,0
1776523438.341785,36.124000,0,0
1776523440.543504,36.124000,0,0
1776523442.755547,36.124000,0,0
1776523444.765633,36.124000,0,0
1776523446.786060,36.124000,0,0
1776523448.988141,36.124000,0,0
1776523451.002994,36.124000,0,0
1776523453.352991,36.124000,0,0
1776523455.362423,35.345000,0,0
1776523457.419019,35.345000,0,0
1776523459.996333,35.345000,0,0
1776523462.626494,35.345000,0,0
1776523464.820257,35.345000,0,0
1776523466.825289,35.345000,0,0
1776523469.235264,35.345000,0,0
1776523471.239160,35.345000,0,0
1776523473.251382,35.345000,0,0
1776523475.443533,35.345000,0,0
1776523477.448239,35.345000,0,0
1776523479.642429,35.345000,0,0
1776523481.651535,35.345000,0,0
1776523483.869388,35.345000,0,0
1776523486.068005,35.831000,0,0
1776523488.079975,35.831000,0,0
1776523490.081758,35.831000,0,0
1776523492.280434,35.831000,0,0
1776523494.295081,35.831000,0,0
1776523496.493339,35.831000,0,0
1776523498.565283,35.831000,0,0
1776523500.625362,35.831000,0,0
1776523502.644497,35.831000,0,0
1776523504.844864,35.831000,0,0
1776523506.902401,35.831000,0,0
1776523508.907864,35.831000,0,0
1776523510.914978,35.831000,0,0
1776523512.990759,35.831000,0,0
1776523515.186934,36.026000,0,0
1776523517.202247,36.026000,0,0
1776523519.404881,36.026000,0,0
1776523521.412390,36.026000,0,0
1776523523.797652,36.026000,0,0
1776523525.995999,36.026000,0,0
1776523528.236915,36.026000,0,0
1776523530.441663,36.026000,0,0
1776523532.450961,36.026000,0,0
1776523534.375580,36.026000,0,0
1776523536.581232,36.026000,0,0
1776523538.581957,36.026000,0,0
1776523540.773443,36.026000,0,0
1776523542.804336,36.026000,0,0
1776523544.998919,35.734000,0,0
1776523547.000359,35.734000,0,0
1776523549.195025,35.734000,0,0
1776523551.207133,35.734000,0,0
1776523553.404781,35.734000,0,0
1776523555.413656,35.734000,0,0
1776523557.588939,35.734000,0,0
1776523559.806319,35.734000,0,0
1776523562.382264,35.734000,0,0
1776523564.366386,35.734000,0,0
1776523566.764956,35.734000,0,0
1776523568.765416,35.734000,0,0
1776523571.006945,35.734000,0,0
1776523573.103869,35.734000,0,0
1776523575.298291,36.026000,0,0
1776523577.308381,36.026000,0,0
1776523579.524242,36.026000,0,0
1776523581.535099,36.026000,0,0
1776523583.797968,36.026000,0,0
1776523585.989916,36.026000,0,0
1776523588.250077,36.026000,0,0
1776523590.647192,36.026000,0,0
1776523592.671043,36.026000,0,0
1776523594.678518,36.026000,0,0
1776523596.683989,36.026000,0,0
1776523598.890245,36.026000,0,0
1776523600.899432,36.026000,0,0
1776523602.973077,36.026000,0,0
1776523605.183906,35.929000,0,0
1776523607.576748,35.929000,0,0
1776523609.585264,35.929000,0,0
1776523611.782724,35.929000,0,0
1776523613.787748,35.929000,0,0
1776523615.986455,35.929000,0,0
1776523618.155534,35.929000,0,0
1776523620.346908,35.929000,0,0
1776523622.356788,35.929000,0,0
1776523624.548732,35.929000,0,0
1776523626.740237,35.929000,0,0
1776523628.762788,35.929000,0,0
1776523630.765462,35.929000,0,0
1776523633.086354,35.929000,0,0
1776523635.283260,35.831000,0,0
1776523637.289525,35.831000,0,0
1776523639.297352,35.831000,0,0
1776523641.541091,35.831000,0,0
1776523643.545985,35.831000,0,0
1776523645.740507,35.831000,0,0
1776523647.800586,35.831000,0,0
1776523649.802769,35.831000,0,0
1776523651.999194,35.831000,0,0
1776523653.994615,35.831000,0,0
1776523656.187280,35.831000,0,0
1776523658.199642,35.831000,0,0
1776523660.207865,35.831000,0,0
1776523662.448413,35.831000,0,0
1776523664.372905,35.929000,0,0
1776523666.562438,35.929000,0,0
1776523668.568086,35.929000,0,0
1776523670.760407,35.929000,0,0
1776523672.765662,35.929000,0,0
1776523674.958468,35.929000,0,0
1776523676.963435,35.929000,0,0
1776523679.164614,35.929000,0,0
1776523681.182948,35.929000,0,0
1776523683.197599,35.929000,0,0
1776523685.396856,35.929000,0,0
1776523687.408725,35.929000,0,0
1776523689.461513,35.929000,0,0
1776523691.478804,35.929000,0,0
1776523693.489283,35.929000,0,0
1776523695.743961,35.929000,0,0
1776523697.754190,35.929000,0,0
1776523699.812619,35.929000,0,0
1776523701.821208,35.929000,0,0
1776523704.013733,35.929000,0,0
1776523706.020085,35.929000,0,0
1776523708.280035,35.929000,0,0
1776523710.285893,35.929000,0,0
1776523712.483277,35.929000,0,0
1776523714.368483,35.929000,0,0
1776523716.558523,35.929000,0,0
1776523718.566541,35.929000,0,0
1776523720.759890,35.929000,0,0
1776523723.036857,35.929000,0,0
1776523725.236980,35.831000,0,0
1776523727.244723,35.831000,0,0
1776523729.435932,35.831000,0,0
1776523731.631601,35.831000,0,0
1776523733.800212,35.831000,0,0
1776523735.993944,35.831000,0,0
1776523738.092001,35.831000,0,0
1776523740.287634,35.831000,0,0
1776523742.298986,35.831000,0,0
1776523744.308432,35.831000,0,0
1776523746.501860,35.831000,0,0
1776523748.512256,35.831000,0,0
1776523750.517055,35.831000,0,0
1776523752.851672,35.831000,0,0
1776523754.862395,35.929000,0,0
1776523756.869289,35.929000,0,0
1776523759.068125,35.929000,0,0
1776523761.083691,35.929000,0,0
1776523763.313460,35.929000,0,0
1776523765.510940,35.929000,0,0
1776523767.854803,35.929000,0,0
1776523769.861581,35.929000,0,0
1776523771.872432,35.929000,0,0
1776523774.115458,35.929000,0,0
1776523776.120868,35.929000,0,0
1776523778.319954,35.929000,0,0
1776523780.327652,35.929000,0,0
1776523782.553309,35.929000,0,0
1776523784.394309,35.831000,0,0
1776523786.597730,35.831000,0,0
1776523788.601073,35.831000,0,0
1776523790.828702,35.831000,0,0
1776523793.224423,35.831000,0,0
1776523795.233337,35.831000,0,0
1776523797.465100,35.831000,0,0
1776523799.472849,35.831000,0,0
1776523801.665559,35.831000,0,0
1776523803.796854,35.831000,0,0
1776523805.991859,35.831000,0,0
1776523807.995655,35.831000,0,0
1776523810.008338,35.831000,0,0
1776523812.389530,35.831000,0,0
1776523814.367864,35.929000,0,0
1776523816.615857,35.929000,0,0
1776523818.626077,35.929000,0,0
1776523820.632385,35.929000,0,0
1776523822.827955,35.929000,0,0
1776523824.834454,35.929000,0,0
1776523827.079164,35.929000,0,0
1776523829.090556,35.929000,0,0
1776523831.094517,35.929000,0,0
1776523833.108593,35.929000,0,0
1776523835.164132,35.929000,0,0
1776523837.219095,35.929000,0,0
1776523839.239894,35.929000,0,0
1776523841.868144,35.929000,0,0
1776523844.009277,35.929000,0,0
1776523846.015561,35.929000,0,0
1776523848.029922,35.929000,0,0
1776523850.229602,35.929000,0,0
1776523852.462320,35.929000,0,0
1776523854.560939,35.929000,0,0
1776523856.569249,35.929000,0,0
1776523858.607427,35.929000,0,0
1776523860.800274,35.929000,0,0
1776523862.995995,35.929000,0,0
1776523865.002283,35.929000,0,0
1776523867.011852,35.929000,0,0
1776523869.664253,35.929000,0,0
1776523871.678818,35.929000,0,0
1776523873.705412,35.929000,0,0
1776523875.905654,35.831000,0,0
1776523877.917382,35.831000,0,0
1776523880.122453,35.831000,0,0
1776523882.129674,35.831000,0,0
1776523883.998374,35.831000,0,0
1776523886.247206,35.831000,0,0
1776523888.362565,35.831000,0,0
1776523890.559840,35.831000,0,0
1776523892.595691,35.831000,0,0
1776523894.786612,35.831000,0,0
1776523896.794595,35.831000,0,0
1776523898.991126,35.831000,0,0
1776523900.999307,35.831000,0,0
1776523903.245183,35.831000,0,0
1776523905.252510,35.734000,0,0
1776523907.448724,35.734000,0,0
1776523909.460057,35.734000,0,0
1776523911.657853,35.734000,0,0
1776523913.801513,35.734000,0,0
1776523915.996613,35.734000,0,0
1776523918.250562,35.734000,0,0
1776523920.456046,35.734000,0,0
1776523922.669375,35.734000,0,0
1776523924.677584,35.734000,0,0
1776523926.695390,35.734000,0,0
1776523928.889550,35.734000,0,0
1776523930.904861,35.734000,0,0
1776523933.140577,35.734000,0,0
1776523935.343488,35.734000,0,0
1776523937.546870,35.734000,0,0
1776523939.561196,35.734000,0,0
1776523941.623702,35.734000,0,0
1776523943.632299,35.734000,0,0
1776523945.686871,35.734000,0,0
1776523947.971589,35.734000,0,0
1776523950.601723,35.734000,0,0
1776523952.800527,35.734000,0,0
1776523954.808612,35.734000,0,0
1776523956.819779,35.734000,0,0
1776523959.012613,35.734000,0,0
1776523961.018337,35.734000,0,0
1776523963.327254,35.734000,0,0
1776523965.336009,35.734000,0,0
1776523967.531324,35.734000,0,0
1776523969.537570,35.734000,0,0
1776523971.730489,35.734000,0,0
1776523973.798557,35.734000,0,0
1776523975.988494,35.734000,0,0
1776523978.278445,35.734000,0,0
1776523980.283568,35.734000,0,0
1776523982.299308,35.734000,0,0
1776523984.490964,35.734000,0,0
1776523987.069463,35.734000,0,0
1776523989.071570,35.734000,0,0
1776523991.081002,35.734000,0,0
1776523993.230197,35.734000,0,0
1776523995.422668,66.926000,83,80
1776523997.430890,66.926000,83,80
1776523999.444712,66.926000,83,80
1776524001.452532,66.926000,83,80
1776524003.854300,66.926000,83,80
1776524006.049815,66.926000,83,80
1776524008.172404,66.926000,83,80
1776524010.189916,66.926000,83,80
1776524012.277879,66.926000,83,80
1776524014.285464,66.926000,83,80
1776524016.540088,66.926000,83,80
1776524018.547526,66.926000,83,80
1776524020.740700,66.926000,83,80
1776524022.784295,66.926000,83,80
1776524024.794366,63.587000,94,82
1776524026.986770,63.587000,94,82
1776524028.992565,63.587000,94,82
1776524030.995631,63.587000,94,82
1776524032.998867,63.587000,94,82
1776524035.257583,63.587000,94,82
1776524037.952030,63.587000,94,82
1776524040.193154,63.587000,94,82
1776524042.389009,63.587000,94,82
1776524044.375482,63.587000,94,82
1776524046.384749,63.587000,94,82
1776524048.594328,63.587000,94,82
1776524050.603682,63.587000,94,82
1776524053.171491,63.587000,94,82
1776524055.363661,69.970000,96,82
1776524057.377572,69.970000,96,82
1776524059.391366,69.970000,96,82
1776524061.594831,69.970000,96,82
1776524063.795999,69.970000,96,82
1776524065.801246,69.970000,96,82
1776524068.086836,69.970000,96,82
1776524070.281808,69.970000,96,82
1776524072.290432,69.970000,96,82
1776524074.291588,69.970000,96,82
1776524076.342614,69.970000,96,82
1776524078.351740,69.970000,96,82
1776524080.539646,69.970000,96,82
1776524082.569538,69.970000,96,82
1776524084.760754,64.939000,61,86
1776524086.768101,64.939000,61,86
1776524088.769869,64.939000,61,86
1776524090.826212,64.939000,61,86
1776524093.412648,64.939000,61,86
1776524095.812756,64.939000,61,86
1776524098.441179,64.939000,61,86
1776524100.460068,64.939000,61,86
1776524102.470167,64.939000,61,86
1776524104.366961,64.939000,61,86
1776524106.940709,64.939000,61,86
1776524109.141079,64.939000,61,86
1776524111.149749,64.939000,61,86
1776524113.204370,64.939000,61,86
1776524115.400242,61.442000,93,63
1776524117.414959,61.442000,93,63
1776524120.002028,61.442000,93,63
1776524122.005256,61.442000,93,63
1776524123.999835,61.442000,93,63
1776524126.191576,61.442000,93,63
1776524128.457500,61.442000,93,63
1776524130.649472,61.442000,93,63
1776524133.235684,61.442000,93,63
1776524135.241484,61.442000,93,63
1776524137.249600,61.442000,93,63
1776524139.487901,61.442000,93,63
1776524141.896152,61.442000,93,63
1776524144.383696,66.443000,96,84
1776524146.384101,66.443000,96,84
1776524148.397006,66.443000,96,84
1776524150.593482,66.443000,96,84
1776524152.787957,66.443000,96,84
1776524154.795819,66.443000,96,84
1776524157.375189,66.443000,96,84
1776524159.776267,66.443000,96,84
1776524161.784786,66.443000,96,84
1776524163.797005,66.443000,96,84
1776524166.004148,66.443000,96,84
1776524168.027091,66.443000,96,84
1776524170.223883,66.443000,96,84
1776524172.471330,66.443000,96,84
1776524174.373708,66.236000,94,45
1776524176.576156,66.236000,94,45
1776524178.590737,66.236000,94,45
1776524180.704592,66.236000,94,45
1776524182.719488,66.236000,94,45
1776524184.729634,66.236000,94,45
1776524186.842026,66.236000,94,45
1776524189.432409,66.236000,94,45
1776524191.436215,66.236000,94,45
1776524193.441579,66.236000,94,45
1776524195.548918,66.236000,94,45
1776524198.134210,66.236000,94,45
1776524200.341303,66.236000,94,45
1776524202.355608,66.236000,94,45
1776524204.409441,58.602000,93,87
1776524206.517258,58.602000,93,87
1776524208.711241,58.602000,93,87
1776524210.728299,58.602000,93,87
1776524212.742679,58.602000,93,87
1776524214.848499,58.602000,93,87
1776524216.854576,58.602000,93,87
1776524219.168444,58.602000,93,87
